RiskYear,NumberOfPersons,ActivityCode,TravellingArea,DangerousAreas,CompanyAge,FinancialRating,Duration,ClaimCost,NumberOfClaims
2022,3.00,M,Whole world,Excluded,9.360712,AA,0.5805,0E-8,0
2021,3.00,J,Whole world,Excluded,7.690623,B,0.4464,0E-8,0
2018,2.00,J,Whole world,Excluded,3.9206023,B,0.0684,0E-8,0
2021,30.00,K,Europe,Excluded,6.7871323,AA,0.4381,0E-8,0
2022,2.00,L,Whole world,Excluded,7.468857,A,0.3340,0E-8,0
2021,5.00,J,Whole world,Excluded,6.351814,B,0.1588,0E-8,0
2022,2.00,J,Whole world,Excluded,7.080082,AA,0.9035,0E-8,0
2018,2.00,Q,Whole world,Excluded,3.0417523,A,0.9309,0E-8,0
2021,2.00,M,Whole world,Excluded,4.167009,AA,0.1643,0E-8,0
2022,2.00,N,Whole world,Excluded,4.073922,A,0.0110,0E-8,0
2019,1.00,M,Whole world,Excluded,0.63244355,AN,0.7147,0E-8,0
2021,17.00,N,Whole world,Excluded,2.403833,AA,0.0849,0E-8,0
2020,1.00,R,Whole world,Excluded,1.3278576,AN,0.8734,0E-8,0
2020,3.00,F,Whole world,Excluded,1.0321697,AN,0.1041,0E-8,0
2022,4.00,J,Nordic countries,Excluded,2.1984942,A,0.8350,0E-8,0
2021,38.00,M,Whole world,Excluded,0.9089665,C,0.0739,0E-8,0
2022,1.00,S,Whole world,Excluded,0.9253936,AN,0.7091,0E-8,0
2020,2.00,R,Whole world,Excluded,17.99863,missing,0.4189,0E-8,0
2018,200.00,Q,Whole world,Excluded,22.475018,missing,0.5859,0E-8,0
2019,4.00,J,Whole world,Excluded,17.264887,missing,0.0055,0E-8,0
2022,1.00,F,Sweden,Excluded,7.8056126,missing,0.2794,0E-8,0
2018,6.00,S,Whole world,Excluded,32.125942,missing,0.2656,0E-8,0
2022,1.00,N,Whole world,Excluded,1.190965,missing,0.8598,0E-8,0
2019,2.00,M,Whole world,Excluded,24.31759,missing,0.3340,0E-8,0
2020,2.00,G,Whole world,Excluded,38.59822,missing,0.5038,0E-8,0
2021,1.00,C,Sweden,Excluded,1.0540725,missing,0.8350,0E-8,0
2019,2.00,G,Whole world,Excluded,1.5660506,missing,0.9912,0E-8,0
2018,17.00,G,Whole world,Excluded,51.0308,AAA,0.2984,0E-8,0
2019,25.00,G,Whole world,Excluded,49.59617,AA,0.1670,0E-8,0
2020,5.00,Q,Whole world,Excluded,46.989735,IR,0.4244,0E-8,0
2021,7.00,J,Whole world,Excluded,34.73511,AA,0.8378,0E-8,0
2019,3.00,G,Whole world,Excluded,32.517452,AAA,0.9994,0E-8,0
2021,3.00,G,Whole world,Excluded,34.51882,A,0.9994,0E-8,0
2018,128.00,J,Whole world,Excluded,29.240246,AAA,0.9994,0E-8,0
2022,1.00,M,Whole world,Excluded,32.900753,A,0.9117,0E-8,0
2018,1.00,M,Whole world,Excluded,28.706366,AA,0.0493,0E-8,0
2018,27.00,F,Europe,Excluded,24.832306,AA,0.6680,0E-8,0
2019,8.00,M,Nordic countries,Excluded,25.23477,AAA,0.7475,0E-8,0
2021,5.00,J,Whole world,Not Excluded,24.511978,AAA,0.6654,0E-8,0
2021,1.00,M,Whole world,Excluded,20.487337,AA,0.0849,0E-8,0
2019,7.00,G,Europe,Excluded,18.045174,AAA,0.4135,0E-8,0
2018,13.00,H,Whole world,Excluded,15.274469,AAA,0.4435,0E-8,0
2020,2.00,J,Whole world,Excluded,17.292265,A,0.4408,0E-8,0
2019,2.00,M,Sweden,Excluded,14.748802,A,0.2601,0E-8,0
2022,2.00,J,Whole world,Excluded,17.672827,AA,0.0849,0E-8,0
2019,12.00,G,Whole world,Excluded,13.626284,AA,0.6654,0E-8,0
2021,3.00,R,Sweden,Excluded,15.589322,A,0.2465,0E-8,0
2019,11.00,F,Whole world,Excluded,13.196441,AAA,0.4956,0E-8,0
2019,28.00,G,Europe,Excluded,12.550308,AA,0.7529,0E-8,0
2021,2.00,C,Europe,Excluded,13.820671,AA,0.0520,0E-8,0
2022,15.00,M,Whole world,Excluded,14.302532,B,0.1287,0E-8,0
2022,2.00,H,Europe,Excluded,14.091718,A,0.7365,0E-8,0
2018,7.00,J,Whole world,Excluded,9.711157,AA,0.2902,0E-8,0
2021,4.00,F,Nordic countries,Excluded,10.091718,A,0.2519,0E-8,0
2020,1.00,G,Europe,Excluded,9.029432,AA,0.2492,0E-8,0
2018,5.00,J,Whole world,Excluded,6.8008213,AA,0.1178,0E-8,0
2019,1.00,M,Whole world,Excluded,7.175907,AA,0.7420,0E-8,0
2022,7.00,C,Whole world,Excluded,9.267625,B,0.7475,0E-8,0
2022,2.00,L,Whole world,Excluded,9.149898,A,0.7529,0E-8,0
2022,2.00,L,Whole world,Excluded,9.149898,A,0.0849,0E-8,0
2018,2.00,F,Whole world,Excluded,4.2847366,AA,0.2218,0E-8,0
2021,24.00,F,Whole world,Excluded,7.140315,A,0.2902,0E-8,0
2018,2.00,M,Whole world,Excluded,4.0793977,AA,0.9912,0E-8,0
2022,1.00,M,Europe,Excluded,8.024641,A,0.1971,0E-8,0
2021,5.00,C,Europe,Excluded,6.4312115,AA,0.6079,0E-8,0
2019,5.00,G,Whole world,Excluded,3.871321,AA,0.9583,0E-8,0
2019,2.00,G,Whole world,Excluded,3.7344284,B,0.2218,0E-8,0
2019,10.00,J,Whole world,Excluded,3.5181382,C,0.2930,0E-8,0
2018,2.00,M,Whole world,Excluded,2.0807667,A,0.7119,0E-8,0
2019,2.00,M,Nordic countries,Excluded,2.4640658,A,0.0493,0E-8,0
2022,1.00,M,Whole world,Excluded,5.396304,B,0.5285,0E-8,0
2021,2.00,F,Sweden,Excluded,4.36961,AA,0.7256,0E-8,0
2019,1.00,M,Sweden,Excluded,2.3216975,AA,0.2272,0E-8,0
2022,2.00,Q,Whole world,Excluded,5.138946,AA,0.9994,0E-8,0
2021,1.00,N,Sweden,Excluded,3.6988363,A,0.7392,0E-8,0
2019,2.00,M,Whole world,Excluded,1.2648871,AN,0.2601,0E-8,0
2020,1.00,G,Whole world,Excluded,2.2450376,A,0.7338,0E-8,0
2021,1.00,J,Whole world,Excluded,2.9377139,B,0.1479,0E-8,0
2022,10.00,J,Whole world,Excluded,3.504449,AA,0.3258,0E-8,0
2020,3.00,N,Whole world,Excluded,1.4702259,AN,0.2218,0E-8,0
2022,1.00,N,Whole world,Excluded,3.4715948,A,0.7776,0E-8,0
2022,2.00,J,Whole world,Excluded,2.7843943,IR,0.4079,0E-8,0
2022,2.00,F,Whole world,Excluded,2.5051334,C,0.4765,0E-8,0
2022,15.00,M,Whole world,Excluded,2.3983574,A,0.0438,0E-8,0
2020,1.00,M,Europe,Excluded,0.26557153,AN,0.2519,0E-8,0
2020,1.00,N,Nordic countries,Excluded,9.483915,missing,0.9090,0E-8,0
2019,2.00,F,Whole world,Excluded,21.352499,missing,0.9145,0E-8,0
2021,3.00,S,Whole world,Excluded,33.33607,missing,0.7147,0E-8,0
2021,1007.00,O,Whole world,Excluded,29.524982,missing,0.9994,0E-8,0
2020,1.00,F,Sweden,Excluded,20.084873,missing,0.3149,0E-8,0
2020,11.00,G,Whole world,Excluded,121.87543,AAA,0.4162,0E-8,0
2020,6.00,G,Whole world,Excluded,52.531143,AAA,0.8378,0E-8,0
2020,15.00,L,Whole world,Excluded,44.25462,AAA,0.9254,0E-8,0
2019,19.00,F,Whole world,Excluded,35.49076,AAA,0.1178,0E-8,0
2019,150.00,C,Whole world,Excluded,33.03491,AAA,0.2465,0E-8,0
2020,46.00,G,Whole world,Excluded,33.812458,AAA,1.0021,0E-8,0
2022,9.00,N,Whole world,Excluded,29.045858,AA,0.6297,0E-8,0
2020,2.00,M,Whole world,Excluded,24.89254,B,0.2519,0E-8,0
2020,51.00,G,Whole world,Excluded,21.13347,AAA,0.8378,0E-8,0
2018,4.00,M,Whole world,Excluded,17.286789,AAA,0.9145,0E-8,0
2020,17.00,C,Nordic countries,Excluded,19.085558,AAA,1.0021,0E-8,0
2020,12.00,M,Whole world,Excluded,18.516085,A,0.9720,0E-8,0
2022,3.00,C,Whole world,Excluded,18.945927,A,0.6215,0E-8,0
2019,6.00,G,Europe,Excluded,15.7672825,AA,0.2465,0E-8,0
2019,5.00,C,Europe,Excluded,14.85284,AA,0.2465,0E-8,0
2019,13.00,G,Whole world,Excluded,12.914442,AAA,0.0767,0E-8,0
2021,6.00,M,Whole world,Excluded,14.65024,B,0.5859,0E-8,0
2019,6.00,M,Whole world,Excluded,9.697468,A,0.3067,0E-8,0
2021,8.00,F,Whole world,Excluded,10.546202,AAA,0.3313,0E-8,0
2021,2.00,G,Europe,Excluded,10.485969,B,0.1643,0E-8,0
2019,2.00,M,Whole world,Excluded,7.170431,A,0.1342,0E-8,0
2021,3.00,G,Whole world,Excluded,8.451745,A,0.4956,0E-8,0
2022,50.00,L,Whole world,Excluded,8.273785,A,0.5038,0E-8,0
2020,3.00,G,Whole world,Excluded,5.867214,A,0.5832,0E-8,0
2019,5.00,R,Whole world,Excluded,4.1368923,AA,0.1314,0E-8,0
2018,1.00,M,Whole world,Excluded,2.0643394,A,0.2437,0E-8,0
2020,1.00,M,Sweden,Excluded,3.4551678,A,0.8460,0E-8,0
2022,1.00,M,Whole world,Excluded,5.2977414,AA,0.0246,0E-8,0
2020,1.00,M,Sweden,Excluded,2.9486654,A,0.1041,0E-8,0
2022,7.00,K,Whole world,Excluded,4.747433,A,0.5586,0E-8,0
2021,2.00,K,Europe,Excluded,3.5865846,AA,0.3805,0E-8,0
2019,1.00,Q,Sweden,Excluded,1.0924025,AN,0.4025,0E-8,0
2022,3.00,Q,Whole world,Excluded,3.9753594,A,0.8543,0E-8,0
2022,1.00,M,Sweden,Excluded,3.6550307,AA,0.3751,0E-8,0
2022,1.00,M,Whole world,Excluded,3.1129363,AA,0.4135,0E-8,0
2020,1.00,J,Nordic countries,Excluded,1.0978782,AN,0.1697,0E-8,0
2021,1.00,M,Whole world,Excluded,2.034223,A,0.6324,0E-8,0
2021,4.00,F,Sweden,Excluded,1.8069816,A,0.5997,0E-8,0
2022,2.00,N,Whole world,Excluded,1.1252567,AN,0.6215,0E-8,0
2022,2.00,L,Whole world,Excluded,6.0260096,missing,0.7529,0E-8,0
2021,1.00,R,Whole world,Excluded,4.4873376,missing,0.1835,0E-8,0
2020,4.00,P,Whole world,Excluded,10.286105,missing,0.6324,0E-8,0
2018,901.00,O,Whole world,Excluded,26.524298,missing,0.9994,0E-8,0
2022,4.00,S,Whole world,Excluded,64.4846,AA,0.1205,0E-8,0
2019,145.00,G,Whole world,Excluded,54.809036,AAA,0.9994,0E-8,0
2019,17.00,F,Whole world,Excluded,47.277206,AAA,0.2519,0E-8,0
2022,2.00,K,Whole world,Excluded,37.308693,B,0.0849,0E-8,0
2022,1.00,J,Sweden,Excluded,32.164272,A,0.1588,0E-8,0
2022,50.00,C,Whole world,Excluded,31.490759,AA,0.4956,0E-8,0
2018,11.00,G,Whole world,Excluded,26.965092,AA,0.0137,0E-8,0
2019,2.00,G,Europe,Excluded,23.895962,A,0.7694,0E-8,0
2018,15.00,J,Whole world,Excluded,22.910336,A,0.8378,0E-8,0
2018,2.00,M,Whole world,Excluded,21.919233,A,0.5531,0E-8,0
2019,4.00,J,Whole world,Excluded,21.897331,AA,0.6353,0E-8,0
2020,6.00,G,Whole world,Excluded,15.687885,AA,0.5257,0E-8,0
2019,70.00,J,Whole world,Excluded,13.908282,AAA,0.0192,0E-8,0
2019,6.00,X,Whole world,Excluded,13.407255,A,0.3560,0E-8,0
2021,20.00,N,Europe,Excluded,15.255304,A,0.2465,0E-8,0
2020,8.00,N,Whole world,Excluded,12.947296,AAA,0.1643,0E-8,0
2019,2.00,C,Europe,Excluded,11.819302,B,0.2519,0E-8,0
2022,2.00,L,Whole world,Excluded,13.746749,AA,0.5859,0E-8,0
2020,2.00,J,Whole world,Excluded,11.12115,AA,1.0021,0E-8,0
2022,34.00,M,Whole world,Excluded,11.08282,AAA,0.2109,0E-8,0
2020,2.00,M,Whole world,Excluded,9.045859,A,0.5175,0E-8,0
2022,1.00,J,Whole world,Excluded,9.960301,AAA,0.3696,0E-8,0
2019,7.00,M,Europe,Excluded,6.8008213,AA,0.2765,0E-8,0
2018,3.00,C,Whole world,Excluded,3.430527,B,0.3915,0E-8,0
2022,2.00,G,Whole world,Excluded,7.4223137,C,0.3504,0E-8,0
2019,7.00,F,Whole world,Excluded,4.1615334,AA,0.0027,0E-8,0
2018,11.00,J,Whole world,Excluded,3.154004,B,0.9145,0E-8,0
2019,2.00,M,Sweden,Excluded,4.0410676,AA,0.6489,0E-8,0
2022,2.00,L,Whole world,Excluded,6.699521,A,0.6708,0E-8,0
2020,2.00,J,Sweden,Excluded,4.350445,B,0.0465,0E-8,0
2021,3.00,N,Sweden,Excluded,5.149897,B,0.0438,0E-8,0
2021,1.00,M,Whole world,Excluded,4.3969884,C,0.4709,0E-8,0
2020,5.00,Q,Europe,Excluded,2.5626283,A,0.6681,0E-8,0
2019,2.00,M,Europe,Excluded,1.1690623,A,0.8570,0E-8,0
2021,2.00,C,Whole world,Excluded,2.4832306,A,0.5641,0E-8,0
2019,1.00,F,Whole world,Excluded,0.34223136,AN,0.0657,0E-8,0
2022,11.00,S,Whole world,Excluded,50.00137,missing,0.9145,0E-8,0
2019,2.00,F,Sweden,Excluded,8.657084,missing,0.2410,0E-8,0
2019,5.00,G,Whole world,Excluded,37.96578,B,0.3340,0E-8,0
2020,49.00,C,Whole world,Excluded,34.748802,AA,0.3532,0E-8,0
2019,2.00,J,Whole world,Excluded,33.31143,AAA,0.7475,0E-8,0
2021,72.00,C,Whole world,Excluded,33.864475,AAA,0.2519,0E-8,0
2022,2.00,X,Whole world,Excluded,34.4449,AAA,0.6708,0E-8,0
2018,200.00,C,Whole world,Excluded,30.365503,AA,0.4627,0E-8,0
2020,6.00,M,Whole world,Excluded,32.183437,AA,0.4983,0E-8,0
2020,5.00,C,Europe,Excluded,31.225187,AAA,0.2081,0E-8,0
2021,9.00,G,Whole world,Excluded,30.401094,AAA,0.1616,0E-8,0
2022,300.00,J,Whole world,Excluded,31.011637,AAA,0.5038,0E-8,0
2021,30.00,M,Whole world,Excluded,27.430527,AAA,0.6654,0E-8,0
2020,3.00,J,Whole world,Excluded,26.234087,A,0.2492,0E-8,0
2020,6.00,G,Whole world,Excluded,23.342916,AA,0.3313,0E-8,0
2020,2.00,N,Whole world,Excluded,21.522245,AA,0.1670,0E-8,0
2021,2.00,N,Whole world,Excluded,22.524298,AA,0.8324,0E-8,0
2021,13.00,M,Whole world,Excluded,22.083504,A,0.1616,0E-8,0
2022,2.00,R,Whole world,Excluded,22.888433,B,0.5778,0E-8,0
2019,2.00,G,Whole world,Excluded,17.700205,A,0.6764,0E-8,0
2021,2.00,G,Whole world,Excluded,19.701574,C,0.3231,0E-8,0
2021,14.00,G,Whole world,Excluded,18.984257,AAA,0.6654,0E-8,0
2021,15.00,J,Whole world,Excluded,17.828884,AAA,0.1616,0E-8,0
2019,1.00,P,Whole world,Excluded,15.466119,AA,0.9255,0E-8,0
2020,7.00,J,Whole world,Excluded,15.73169,AA,0.5859,0E-8,0
2022,2.00,F,Sweden,Excluded,14.050651,AAA,0.1616,0E-8,0
2022,9.00,G,Whole world,Excluded,13.119781,AAA,0.4189,0E-8,0
2020,2.00,J,Nordic countries,Excluded,10.57358,A,0.3696,0E-8,0
2020,13.00,G,Whole world,Excluded,9.853525,AA,0.7502,0E-8,0
2019,4.00,F,Whole world,Excluded,8.544832,AA,0.0328,0E-8,0
2018,4.00,J,Whole world,Excluded,6.896646,B,0.2135,0E-8,0
2022,14.00,M,Whole world,Excluded,10.45859,B,0.0821,0E-8,0
2022,2.00,M,Whole world,Excluded,10.335386,A,0.2519,0E-8,0
2019,1.00,R,Whole world,Excluded,6.3764544,A,0.9035,0E-8,0
2018,2.00,M,Whole world,Excluded,5.355236,A,0.8953,0E-8,0
2022,4.00,G,Europe,Excluded,9.152636,B,0.3340,0E-8,0
2020,2.00,G,Whole world,Excluded,7.069131,C,0.1889,0E-8,0
2021,2.00,P,Whole world,Excluded,7.9014373,AA,0.8817,0E-8,0
2021,2.00,M,Whole world,Excluded,7.2635183,AAA,0.0164,0E-8,0
2022,17.00,M,Whole world,Excluded,6.8939085,AAA,0.0849,0E-8,0
2019,10.00,M,Whole world,Excluded,3.2005475,AA,0.0110,0E-8,0
2018,1.00,M,Europe,Excluded,0.24914442,AN,0.6489,0E-8,0
2020,1.00,J,Nordic countries,Excluded,2.0095825,A,0.9720,0E-8,0
2022,6.00,G,Europe,Excluded,3.3182752,A,0.4490,0E-8,0
2021,3.00,F,Sweden,Excluded,2.1300478,A,0.3423,0E-8,0
2022,4.00,J,Nordic countries,Excluded,2.1984942,A,0.1643,0E-8,0
2020,1.00,M,Whole world,Excluded,0.14784394,AN,0.8898,0E-8,0
2022,1.00,P,Whole world,Excluded,1.0376455,AN,0.0329,0E-8,0
2021,1.00,S,Sweden,Excluded,27.586584,missing,0.6764,0E-8,0
2018,25.00,S,Whole world,Excluded,19.025326,missing,0.1670,0E-8,0
2019,1.00,F,Whole world,Excluded,38.770706,missing,0.2465,0E-8,0
2019,3.00,C,Whole world,Excluded,9.314168,missing,0.5832,0E-8,0
2022,2.00,S,Whole world,Excluded,0.1724846,missing,0.6489,0E-8,0
2022,8.00,K,Whole world,Excluded,30.524298,missing,0.8542,0E-8,0
2018,2.00,M,Whole world,Excluded,28.246407,AA,0.7529,0E-8,0
2018,30.00,L,Whole world,Excluded,25.253935,AA,0.9994,0E-8,0
2019,2.00,J,Whole world,Excluded,21.609856,A,0.7475,0E-8,0
2020,2.00,G,Whole world,Excluded,12.884326,A,0.1862,0E-8,0
2021,2.00,F,Whole world,Excluded,13.708419,AAA,0.1616,0E-8,0
2020,6.00,C,Whole world,Excluded,12.70089,AA,1.0021,0E-8,0
2018,5.00,R,Whole world,Excluded,9.963039,AA,0.8598,0E-8,0
2022,1.00,F,Whole world,Excluded,13.037645,A,0.2519,0E-8,0
2021,2.00,J,Whole world,Excluded,10.663929,AA,0.4902,0E-8,0
2020,1.00,J,Whole world,Excluded,9.086926,A,0.8241,0E-8,0
2018,23.00,M,Whole world,Excluded,6.477755,AA,0.8597,0E-8,0
2022,2.00,J,Whole world,Excluded,9.054072,A,0.3970,0E-8,0
2022,2.00,L,Whole world,Excluded,8.2299795,A,0.2519,0E-8,0
2022,2.00,L,Whole world,Excluded,7.0937715,B,0.0849,0E-8,0
2020,4.00,J,Whole world,Excluded,4.8925395,A,0.9172,0E-8,0
2019,40.00,M,Sweden,Excluded,3.430527,AA,0.1916,0E-8,0
2018,3.00,J,Whole world,Excluded,2.1190965,AA,0.5393,0E-8,0
2019,10.00,G,Whole world,Excluded,2.9623547,AA,0.5038,0E-8,0
2021,15.00,G,Whole world,Excluded,4.9637237,AAA,0.5038,0E-8,0
2021,10.00,G,Whole world,Excluded,4.9637237,AAA,0.4956,0E-8,0
2021,1.00,M,Europe,Excluded,3.9972622,AA,0.1178,0E-8,0
2022,2.00,L,Whole world,Excluded,4.54757,A,0.3340,0E-8,0
2019,5.00,N,Whole world,Excluded,0.7282683,AN,0.3286,0E-8,0
2021,1.00,C,Whole world,Excluded,2.5544147,A,0.7229,0E-8,0
2021,5.00,C,Whole world,Excluded,2.108145,AA,0.9966,0E-8,0
2022,4.00,E,Whole world,Excluded,1.1991787,AN,0.1999,0E-8,0
2020,1.00,M,Whole world,Excluded,3.1786447,missing,0.0931,0E-8,0
2021,1.00,X,Whole world,Excluded,33.002052,missing,0.9994,0E-8,0
2018,1.00,Q,Whole world,Excluded,1.4291581,missing,0.1780,0E-8,0
2020,1.00,M,Whole world,Excluded,2.297057,missing,0.8022,0E-8,0
2019,2.00,S,Whole world,Excluded,47.000683,missing,0.3286,0E-8,0
2022,1.00,P,Sweden,Excluded,8.361396,missing,0.1533,0E-8,0
2022,1817.00,O,Whole world,Excluded,30.524298,missing,0.9994,0E-8,0
2018,11255.00,O,Whole world,Excluded,42.505135,missing,0.9994,0E-8,0
2021,800.00,O,Whole world,Excluded,29.524982,missing,0.9994,0E-8,0
2019,2.00,M,Whole world,Excluded,11.000685,missing,0.1506,0E-8,0
2021,1.00,G,Whole world,Excluded,1.0349076,missing,0.6709,0E-8,0
2018,3.00,G,Whole world,Excluded,88.451744,B,0.7529,0E-8,0
2020,939.00,G,Whole world,Excluded,52.531143,AAA,0.8378,0E-8,0
2020,5.00,G,Whole world,Excluded,38.96509,B,0.6681,0E-8,0
2018,2.00,M,Whole world,Excluded,33.344284,AA,0.1369,0E-8,0
2020,1.00,M,Whole world,Excluded,30.031485,B,0.8351,0E-8,0
2018,26.00,M,Whole world,Excluded,23.474333,AA,0.8378,0E-8,0
2018,50.00,F,Sweden,Excluded,22.469542,AAA,0.5038,0E-8,0
2020,4.00,G,Whole world,Excluded,21.407255,A,0.7365,0E-8,0
2021,1.00,J,Whole world,Excluded,21.867214,A,0.4490,0E-8,0
2018,2.00,J,Sweden,Excluded,17.94935,AAA,0.1013,0E-8,0
2021,14.00,M,Whole world,Excluded,19.958933,AAA,0.4080,0E-8,0
2019,2.00,H,Whole world,Excluded,17.615332,A,0.8022,0E-8,0
2020,242.00,M,Whole world,Excluded,16.197124,AA,1.0021,0E-8,0
2019,4.00,G,Whole world,Excluded,15.036277,B,0.6434,0E-8,0
2019,6.00,F,Nordic countries,Excluded,14.160164,A,0.6270,0E-8,0
2020,6.00,J,Whole world,Excluded,15.022587,AAA,0.8378,0E-8,0
2022,3.00,G,Whole world,Excluded,16.180698,AAA,0.1506,0E-8,0
2020,2.00,J,Whole world,Excluded,13.859001,AAA,0.3477,0E-8,0
2022,2.00,J,Whole world,Excluded,13.497604,B,0.5202,0E-8,0
2018,2.00,G,Whole world,Excluded,8.709104,B,0.9966,0E-8,0
2019,30.00,H,Whole world,Excluded,9.48939,AA,0.2519,0E-8,0
2019,3.00,J,Whole world,Excluded,7.304586,AA,0.3340,0E-8,0
2020,3.00,G,Whole world,Excluded,7.835729,AA,0.3340,0E-8,0
2020,4.00,M,Whole world,Excluded,7.742642,A,0.5777,0E-8,0
2019,2.00,N,Sweden,Excluded,6.5023956,A,0.8899,0E-8,0
2018,1.00,I,Whole world,Excluded,5.1663246,AA,0.3067,0E-8,0
2019,2.00,J,Sweden,Excluded,6.072553,AA,0.2957,0E-8,0
2020,1.00,J,Sweden,Excluded,6.989733,A,0.6680,0E-8,0
2022,5.00,M,Whole world,Excluded,8.134154,AA,0.3478,0E-8,0
2018,1.00,M,Whole world,Excluded,2.4120464,A,0.8022,0E-8,0
2019,1.00,M,Nordic countries,Excluded,3.2525668,A,0.4737,0E-8,0
2020,3.00,C,Whole world,Excluded,2.6830938,B,0.3231,0E-8,0
2021,2.00,N,Whole world,Excluded,3.66872,A,0.7502,0E-8,0
2020,3.00,M,Whole world,Excluded,2.3737166,AA,0.7502,0E-8,0
2021,2.00,R,Sweden,Excluded,3.3347023,A,0.2026,0E-8,0
2019,1.00,C,Whole world,Excluded,1.2265571,AN,0.3943,0E-8,0
2022,20.00,M,Whole world,Excluded,4.199863,B,0.0630,0E-8,0
2019,1.00,J,Europe,Excluded,0.8186174,AN,0.3751,0E-8,0
2022,2.00,Q,Whole world,Excluded,3.633128,A,0.4572,0E-8,0
2022,1.00,M,Whole world,Excluded,1.8617386,A,0.8159,5535.00000000,1
2022,2.00,G,Whole world,Excluded,23.652292,missing,0.5805,0E-8,0
2019,1.00,Q,Sweden,Excluded,8.197125,missing,0.7502,0E-8,0
2019,4.00,S,Sweden,Excluded,3.980835,missing,0.6954,0E-8,0
2018,1.00,N,Whole world,Excluded,1.3141683,missing,0.3833,0E-8,0
2018,4.00,F,Sweden,Excluded,0.9691992,missing,0.0055,0E-8,0
2018,1.00,F,Whole world,Excluded,29.916496,missing,0.7529,0E-8,0
2020,1.00,N,Sweden,Excluded,3.1978097,missing,0.0904,0E-8,0
2021,1.00,H,Sweden,Excluded,4.752909,missing,0.2191,0E-8,0
2022,2.00,G,Whole world,Excluded,4.5667353,missing,0.0657,0E-8,0
2019,162.00,C,Whole world,Excluded,61.875427,B,0.3340,0E-8,0
2020,39.00,C,Whole world,Excluded,60.52019,AAA,1.0021,0E-8,0
2018,4.00,G,Whole world,Excluded,57.57974,A,0.5284,0E-8,0
2022,1.00,G,Whole world,Excluded,42.461327,AAA,0.0438,0E-8,0
2019,89.00,L,Whole world,Excluded,39.154003,AAA,0.5859,0E-8,0
2019,10.00,C,Whole world,Excluded,31.791924,AAA,0.9994,0E-8,0
2022,22.00,G,Whole world,Excluded,36.95277,B,0.0849,0E-8,0
2019,12.00,C,Whole world,Excluded,33.30048,AA,0.5805,0E-8,0
2020,28.00,J,Whole world,Excluded,33.136208,AA,0.9172,0E-8,0
2019,3.00,G,Whole world,Excluded,30.25599,AAA,0.1616,0E-8,0
2022,30.00,R,Whole world,Excluded,32.977413,IR,0.9145,0E-8,0
2019,1.00,M,Whole world,Excluded,29.70568,A,0.0493,0E-8,0
2020,11.00,G,Whole world,Excluded,28.963724,AAA,0.4408,0E-8,0
2021,3.00,G,Whole world,Excluded,25.801506,A,0.2848,0E-8,0
2018,38.00,G,Whole world,Excluded,21.092403,AA,0.5038,0E-8,0
2022,4.00,J,Whole world,Excluded,24.898016,A,0.3641,0E-8,0
2022,3.00,G,Whole world,Excluded,23.04449,AA,0.9966,0E-8,0
2020,2.00,G,Whole world,Excluded,20.755648,AAA,0.3313,0E-8,0
2019,4.00,F,Whole world,Excluded,18.069815,AA,0.9419,0E-8,0
2019,2.00,R,Whole world,Excluded,16.271048,AA,0.8023,0E-8,0
2019,10.00,J,Whole world,Excluded,14.173854,A,0.0849,0E-8,0
2018,6.00,S,Whole world,Excluded,9.478439,A,0.9665,0E-8,0
2020,44.00,J,Whole world,Excluded,11.175907,AAA,1.0021,0E-8,0
2021,4.00,C,Whole world,Excluded,11.49076,B,0.2519,0E-8,0
2022,5.00,G,Whole world,Excluded,11.723477,AA,0.4135,0E-8,0
2020,4.00,F,Whole world,Excluded,7.247091,A,0.7803,0E-8,0
2022,2.00,L,Whole world,Excluded,8.695415,IR,0.8378,0E-8,0
2021,5.00,N,Whole world,Excluded,7.504449,AA,0.8707,0E-8,0
2022,1.00,F,Whole world,Excluded,7.1950717,AA,0.8242,0E-8,0
2019,6.00,H,Nordic countries,Excluded,3.5099247,AA,0.9446,0E-8,0
2018,210.00,Q,Whole world,Excluded,2.0424366,A,0.0849,0E-8,0
2020,21.00,M,Europe,Excluded,3.816564,AA,0.7721,0E-8,0
2018,1.00,G,Europe,Excluded,1.4893909,AN,0.0548,0E-8,0
2020,1.00,M,Whole world,Excluded,2.822724,B,0.3477,0E-8,0
2022,3.00,C,Whole world,Excluded,4.492813,A,0.5312,0E-8,0
2021,2.00,G,Whole world,Excluded,3.0965092,A,0.2875,0E-8,0
2022,2.00,G,Whole world,Excluded,4.0958247,A,0.2875,0E-8,0
2019,1.00,J,Whole world,Excluded,0.9691992,AN,0.9200,0E-8,0
2019,1.00,Q,Sweden,Excluded,0.8240931,AN,0.6242,0E-8,0
2022,1.00,J,Europe,Excluded,3.1485283,B,0.0712,0E-8,0
2022,1.00,M,Sweden,Excluded,2.8774812,A,0.6324,0E-8,0
2020,1.00,M,Whole world,Excluded,0.33127993,AN,0.1971,0E-8,0
2022,1.00,M,Whole world,Excluded,1.5852156,A,0.5367,0E-8,0
2021,3.00,J,Sweden,Excluded,0.5667351,AN,0.3231,0E-8,0
2022,1.00,M,Europe,Excluded,0.50376457,AN,0.6160,0E-8,0
2019,1.00,M,Whole world,Excluded,2.1793292,missing,0.3012,0E-8,0
